date,open,high,low,close,volumeUSD,marketCapUSD
2020-09-30,0.154122,0.154973,0.150988,0.152509,6.1895906E7,3.106448559E9
2020-09-29,0.152786,0.154867,0.15178,0.154042,6.3343299E7,3.134287478E9
2020-09-28,0.155166,0.157581,0.152718,0.152811,6.3394522E7,3.105899507E9
2020-09-27,0.154223,0.156063,0.152863,0.155166,6.5821112E7,3.15036776E9
2020-09-26,0.154336,0.155438,0.153696,0.154185,5.9024553E7,3.127070152E9
2020-09-25,0.1547,0.156952,0.152884,0.154207,6.2627879E7,3.1241419E9
2020-09-24,0.147897,0.155082,0.147629,0.154744,6.3231272E7,3.131622738E9
2020-09-23,0.152488,0.153301,0.147454,0.14785,6.2086968E7,2.988866637E9
2020-09-22,0.152296,0.153498,0.150934,0.152646,5.4950122E7,3.082476751E9
2020-09-21,0.159787,0.160749,0.151181,0.152256,4.711487E7,3.071254368E9
2020-09-20,0.16808,0.16808,0.144018,0.159568,8.1310421E7,3.215260619E9
2020-09-19,0.166303,0.168908,0.165457,0.167822,5.5383196E7,3.377893441E9
2020-09-18,0.166721,0.168578,0.164747,0.16627,4.7925362E7,3.34301362E9
2020-09-17,0.168904,0.169992,0.164643,0.166721,6.6199259E7,3.348434646E9
2020-09-16,0.169593,0.170738,0.167281,0.168904,6.9509638E7,3.388568052E9
2020-09-15,0.168006,0.172334,0.166636,0.16956,7.0857186E7,3.398007525E9
2020-09-14,0.160003,0.169696,0.159391,0.168006,6.9980016E7,3.36317876E9
2020-09-13,0.163369,0.1653,0.159287,0.159958,6.7082471E7,3.198579995E9
2020-09-12,0.15953,0.164014,0.159106,0.163369,7.0129709E7,3.252454139E9
2020-09-11,0.150871,0.160993,0.147833,0.159475,7.8208142E7,3.174933205E9
2020-09-10,0.150861,0.153483,0.150075,0.150869,6.573913E7,3.003598999E9
2020-09-09,0.148094,0.152418,0.14695,0.150816,6.5650202E7,3.002551767E9
2020-09-08,0.150069,0.150875,0.144944,0.148301,6.8456618E7,2.949223521E9
2020-09-07,0.150969,0.152042,0.14486,0.150017,6.9107074E7,2.980068897E9
2020-09-06,0.149743,0.151952,0.147424,0.150785,6.6975386E7,2.992005646E9
2020-09-05,0.156542,0.157516,0.147749,0.149743,7.5230685E7,2.964767435E9
2020-09-04,0.154042,0.158468,0.151764,0.156485,6.7286098E7,3.098254557E9
2020-09-03,0.173846,0.174693,0.152677,0.154249,7.1633484E7,3.050602692E9
2020-09-02,0.179724,0.181824,0.171648,0.174058,7.9650492E7,3.438566261E9
2020-09-01,0.17844,0.183303,0.177083,0.179839,8.1791055E7,3.548814515E9
2020-08-31,0.17831,0.180338,0.176805,0.178492,8.0901468E7,3.518327761E9
2020-08-30,0.173755,0.178338,0.172998,0.178338,6.5361525E7,3.511392722E9
2020-08-29,0.172718,0.174784,0.171686,0.17395,6.6760249E7,3.421174388E9
2020-08-28,0.167809,0.173835,0.167715,0.173121,6.9117046E7,3.401084821E9
2020-08-27,0.170118,0.172609,0.167579,0.167824,6.999163E7,3.293332384E9
2020-08-26,0.16892,0.171398,0.167583,0.169981,7.6329402E7,3.33193288E9
2020-08-25,0.175098,0.175218,0.167512,0.169228,8.3895599E7,3.313466409E9
2020-08-24,0.17161,0.175576,0.169605,0.174083,8.1441409E7,3.404704296E9
2020-08-23,0.168365,0.172502,0.166877,0.171335,7.5110842E7,3.347205764E9
2020-08-22,0.169011,0.170129,0.165492,0.168257,1.12921922E8,3.199255538E9
2020-08-21,0.163401,0.201749,0.162557,0.168822,2.02365149E8,3.206314553E9
2020-08-20,0.162494,0.166021,0.162211,0.163681,6.5175001E7,3.105073022E9
2020-08-19,0.166653,0.168904,0.161621,0.162494,7.0442608E7,3.07899552E9
2020-08-18,0.169723,0.172738,0.166581,0.166581,7.6482755E7,3.152797821E9
2020-08-17,0.168524,0.173138,0.167329,0.169845,8.2592989E7,3.210838968E9
2020-08-16,0.166518,0.169289,0.165706,0.168524,7.3773957E7,3.182173951E9
2020-08-15,0.164863,0.168567,0.164721,0.166423,7.414506E7,3.138857218E9
2020-08-14,0.163963,0.166147,0.162324,0.164845,7.486895E7,3.10548318E9
2020-08-13,0.162661,0.164367,0.157241,0.164046,7.2126751E7,3.086826991E9
2020-08-12,0.161497,0.165062,0.158124,0.162722,7.1250138E7,3.058357914E9
2020-08-11,0.168706,0.169433,0.158247,0.161287,7.4736865E7,3.027848138E9
2020-08-10,0.167259,0.172286,0.167127,0.168699,7.4269886E7,3.163304E9
2020-08-09,0.167411,0.168534,0.166049,0.167256,8.0666059E7,3.132581941E9
2020-08-08,0.161965,0.167961,0.161811,0.167315,8.9918255E7,3.130018471E9
2020-08-07,0.162573,0.165442,0.159749,0.16206,9.0420638E7,3.028161418E9
2020-08-06,0.163793,0.164776,0.161633,0.162394,7.9028083E7,3.030832036E9
2020-08-05,0.156594,0.164488,0.155329,0.163671,8.4612527E7,3.051079805E9
2020-08-04,0.163074,0.164401,0.15547,0.156605,9.4475174E7,2.915925135E9
2020-08-03,0.163706,0.170521,0.163075,0.163104,9.593002E7,3.033367359E9
2020-08-02,0.173611,0.177258,0.163321,0.163718,1.15478153E8,3.041187799E9
2020-08-01,0.164463,0.173561,0.163647,0.173408,1.19518057E8,3.217382936E9
2020-07-31,0.162289,0.165801,0.160248,0.164463,1.08949916E8,3.047825495E9
2020-07-30,0.163462,0.16397,0.160198,0.162347,1.01498428E8,3.005043337E9
2020-07-29,0.159518,0.165935,0.158819,0.163462,1.14354887E8,3.022115589E9
2020-07-28,0.165083,0.167871,0.157356,0.159432,1.12981282E8,2.944107097E9
2020-07-27,0.153348,0.168761,0.153348,0.164871,1.08386634E8,3.04092628E9
2020-07-26,0.150236,0.156886,0.149471,0.153313,7.8652185E7,2.824396975E9
2020-07-25,0.146619,0.150875,0.146499,0.150217,7.9542243E7,2.764055409E9
2020-07-24,0.146339,0.148213,0.145589,0.146527,7.1424813E7,2.6929603E9
2020-07-23,0.146598,0.147157,0.145162,0.146339,6.9255825E7,2.686284199E9
2020-07-22,0.143588,0.146971,0.142901,0.146598,6.4787676E7,2.687831263E9
2020-07-21,0.141843,0.144249,0.14119,0.143716,6.871286E7,2.631847702E9
2020-07-20,0.144639,0.145146,0.140702,0.141812,6.4769273E7,2.590759653E9
2020-07-19,0.144836,0.144993,0.143168,0.144583,6.1791767E7,2.641383957E9
2020-07-18,0.142177,0.145387,0.141696,0.144896,6.4919653E7,2.643930912E9
2020-07-17,0.141794,0.142995,0.141321,0.142244,5.9645974E7,2.592420431E9
2020-07-16,0.143096,0.143311,0.141026,0.14184,5.7780463E7,2.581937418E9
2020-07-15,0.140446,0.144059,0.139613,0.14302,6.5888251E7,2.600284029E9
2020-07-14,0.142468,0.142739,0.138216,0.1405,6.0453593E7,2.551393472E9
2020-07-13,0.1445,0.14507,0.141581,0.142468,8.3000416E7,2.584007397E9
2020-07-12,0.144909,0.145837,0.143327,0.1445,6.0945998E7,2.617693019E9
2020-07-11,0.143158,0.145181,0.142182,0.144911,6.5484124E7,2.621969728E9
2020-07-10,0.142589,0.1434,0.141241,0.143194,6.5600295E7,2.587753826E9
2020-07-09,0.143494,0.144601,0.141337,0.142612,6.6350221E7,2.574105664E9
2020-07-08,0.138185,0.14347,0.137913,0.143419,6.9288996E7,2.585529786E9
2020-07-07,0.135641,0.1384,0.133657,0.138176,6.5457449E7,2.487979435E9
2020-07-06,0.130105,0.13626,0.129923,0.13577,7.2994885E7,2.441693131E9
2020-07-05,0.128086,0.13047,0.127651,0.130227,7.1600026E7,2.33915657E9
2020-07-04,0.124804,0.128459,0.124513,0.128135,7.5684471E7,2.298766899E9
