date,open,high,low,close,volumeUSD,marketCapUSD
2018-02-08,355.69,437.83,355.69,435.91,1.13216E8,1.411132627E9
2018-02-07,368.75,391.05,327.84,354.35,9.58546E7,1.144547454E9
2018-02-06,307.35,375.39,262.3,372.39,1.40867008E8,1.200120051E9
2018-02-05,343.02,349.36,281.14,303.61,5.64148E7,9.76304496E8
2018-02-04,388.73,404.1,333.99,346.91,4.52026E7,1.113038965E9
2018-02-03,384.51,405.03,345.66,388.55,5.34833E7,1.243840168E9
2018-02-02,398.83,398.83,306.53,383.55,1.13633E8,1.225128218E9
2018-02-01,399.26,409.4,367.09,400.74,1.17572E8,1.276198644E9
2018-01-31,383.86,398.27,362.6,397.88,7.70648E7,1.265177723E9
2018-01-30,448.92,448.92,381.45,383.47,7.7962096E7,1.216650357E9
2018-01-29,471.43,476.64,443.14,448.61,7.50458E7,1.420076763E9
2018-01-28,453.47,476.91,453.47,471.99,7.45276E7,1.49075029E9
2018-01-27,456.53,465.78,437.08,451.69,7.12204E7,1.423358371E9
2018-01-26,473.68,491.47,429.65,456.94,8.7992704E7,1.436651927E9
2018-01-25,457.58,475.46,451.97,472.97,8.50208E7,1.483606926E9
2018-01-24,442.12,465.27,428.28,451.73,7.84324E7,1.413750842E9
2018-01-23,446.4,468.72,406.75,442.0,7.91874E7,1.380137432E9
2018-01-22,492.55,507.23,416.3,446.79,7.8727104E7,1.39187157E9
2018-01-21,559.72,561.81,479.3,487.02,9.4691696E7,1.513770655E9
2018-01-20,528.86,565.23,518.56,557.6,1.26555E8,1.729187684E9
2018-01-19,486.59,553.12,482.91,524.34,1.63175008E8,1.622223305E9
2018-01-18,497.68,540.89,484.21,490.08,1.28385E8,1.512766763E9
2018-01-17,509.27,528.83,397.98,496.82,1.71892E8,1.530000738E9
2018-01-16,627.14,685.68,460.1,513.66,2.83879008E8,1.578137018E9
2018-01-15,671.73,685.82,627.99,627.99,1.57346E8,1.924931134E9
2018-01-14,701.85,720.03,652.39,675.76,1.42911008E8,2.066499859E9
2018-01-13,703.76,721.63,693.48,701.58,1.51404992E8,2.140376262E9
2018-01-12,651.18,719.57,622.29,700.81,1.85898E8,2.133012933E9
2018-01-11,719.1,729.01,609.46,646.6,2.21531008E8,1.963431198E9
2018-01-10,672.39,728.46,630.14,721.4,2.45168E8,2.18533857E9
2018-01-09,693.24,723.29,644.06,672.78,2.13920992E8,2.033233141E9
2018-01-08,884.27,896.28,601.87,695.49,2.82955008E8,2.09689534E9
2018-01-07,756.37,955.27,750.39,880.76,5.42980992E8,2.649257526E9
2018-01-06,587.91,780.84,578.69,764.26,3.05643008E8,2.29329165E9
2018-01-05,590.87,606.11,573.83,588.85,1.58978E8,1.762689598E9
2018-01-04,583.08,601.99,539.1,595.19,1.66095008E8,1.777538655E9
2018-01-03,581.29,593.67,561.58,581.89,1.52736E8,1.733647355E9
2018-01-02,578.08,624.97,576.0,583.51,2.07114E8,1.73420536E9
2018-01-01,508.0,621.69,489.34,577.19,2.34555008E8,1.711373638E9
2017-12-31,482.82,516.36,478.63,505.51,9.5277104E7,1.495222552E9
2017-12-30,574.1,574.1,478.66,486.45,1.43776E8,1.435318921E9
2017-12-29,507.97,601.5,483.99,571.9,2.27427008E8,1.683402578E9
2017-12-28,552.58,560.12,490.4,507.27,1.29796E8,1.489504412E9
2017-12-27,574.16,590.16,540.62,554.07,1.43216992E8,1.622966391E9
2017-12-26,560.0,573.98,551.84,573.98,1.39396992E8,1.67720636E9
2017-12-25,536.13,575.16,511.03,558.84,1.39364992E8,1.628877709E9
2017-12-24,595.39,595.39,449.03,532.5,1.42136E8,1.548379362E9
2017-12-23,542.19,637.24,498.77,594.61,2.31311008E8,1.724721687E9
2017-12-22,652.92,656.02,381.48,536.68,3.51520992E8,1.552821821E9
2017-12-21,674.66,743.96,622.92,651.49,2.79558016E8,1.880369455E9
2017-12-20,613.29,740.69,555.81,675.55,3.05316E8,1.944949521E9
2017-12-19,595.79,635.55,560.4,613.91,2.87416992E8,1.763121673E9
2017-12-18,538.45,600.69,497.31,596.16,3.48896992E8,1.707894353E9
2017-12-17,471.63,561.99,470.36,537.18,3.05008E8,1.535077643E9
2017-12-16,469.39,498.33,459.92,469.64,1.5014E8,1.338708396E9
2017-12-15,510.82,510.82,423.73,467.15,2.20484E8,1.328244981E9
2017-12-14,416.41,529.77,415.5,510.91,4.23032992E8,1.44895034E9
2017-12-13,372.13,437.24,356.12,414.69,2.65914E8,1.173095569E9
